"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",1,0.5923612713813782,75.0,0.5923612713813782,75.0
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",2,0.5906489491462708,71.66666666666667,0.5906489491462708,71.66666666666667
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",3,0.589208722114563,70.0,0.589208722114563,70.0
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",4,0.5879999399185181,71.66666666666667,0.5879999399185181,71.66666666666667
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",5,0.5870304107666016,70.0,0.5870304107666016,70.0
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",6,0.5862926840782166,68.33333333333333,0.5862926840782166,68.33333333333333
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",7,0.5857632160186768,68.33333333333333,0.5857632160186768,68.33333333333333
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",8,0.5854102969169617,68.33333333333333,0.5854102969169617,68.33333333333333
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",9,0.5851996541023254,66.66666666666666,0.5851996541023254,66.66666666666666
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",10,0.585100531578064,66.66666666666666,0.585100531578064,66.66666666666666
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",11,0.5850902199745178,66.66666666666666,0.5850902199745178,66.66666666666666
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",12,0.5851565599441528,68.33333333333333,0.5851565599441528,68.33333333333333
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",13,0.5852956771850586,70.0,0.5852956771850586,70.0
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",14,0.585510790348053,71.66666666666667,0.585510790348053,71.66666666666667
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",15,0.5858076214790344,70.0,0.5858076214790344,70.0
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",16,0.5861925482749939,70.0,0.5861925482749939,70.0
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",17,0.5866705775260925,70.0,0.5866705775260925,70.0
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",18,0.5872434377670288,68.33333333333333,0.5872434377670288,68.33333333333333
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",19,0.5879083275794983,68.33333333333333,0.5879083275794983,68.33333333333333
"{'layout': [3, 2, 1, 0], 'arch': [2, 4, 3, 3, 2, 3, 1, 1, 2, 2, 2, 1, 1, 1, 4, 2, 6]}",20,0.588657796382904,68.33333333333333,0.588657796382904,68.33333333333333
